Sipm DAC Count, measurement
4000, 90.13587786259542
3990, 89.70183486238533
3980, 90.1223241590214
3970, 89.79357798165138
3960, 89.49388379204893
3950, 90.00152905198777
3940, 89.7262996941896
3930, 89.22324159021407
3920, 88.81345565749236
3910, 89.23700305810398
3900, 88.21712538226299
3890, 88.806106870229
3880, 89.79510703363914
3870, 89.5428134556575
3860, 88.42507645259938
3850, 89.48012232415903
3840, 89.08715596330275
3830, 89.27981651376147
3820, 88.99694189602447
3810, 88.5519877675841
3800, 88.56727828746178
3790, 87.74578866768759
3780, 88.3776758409786
3770, 88.2052067381317
3760, 88.76605504587155
3750, 88.0519877675841
3740, 88.75840978593273
3730, 88.51681957186544
3720, 88.60397553516819
3710, 88.03822629969419
3700, 88.27064220183486
3690, 88.22324159021407
3680, 88.8868501529052
3670, 87.91271056661562
3660, 87.65343511450382
3650, 88.32519083969466
3640, 88.6697247706422
3630, 87.69113149847095
3620, 88.12538226299694
3610, 87.35474006116208
3600, 87.90825688073394
3590, 87.77064220183486
3580, 87.34097859327217
3570, 87.6788990825688
3560, 87.7262996941896
3550, 88.2125382262997
3540, 87.81804281345566
3530, 88.02752293577981
3520, 87.99387442572741
3510, 87.20030581039755
3500, 87.70183486238533
3490, 87.30275229357798
3480, 87.26605504587155
3470, 87.26299694189602
3460, 87.68195718654434
3450, 87.23053435114504
3440, 87.69113149847095
3430, 87.64220183486239
3420, 87.63761467889908
3410, 87.11297709923664
3400, 88.09021406727828
3390, 86.76146788990826
3380, 86.91908396946565
3370, 87.04128440366972
3360, 87.03363914373088
3350, 87.47247706422019
3340, 87.12538226299694
3330, 87.28593272171254
3320, 87.79663608562691
3310, 87.71406727828746
3300, 88.12671755725191
3290, 87.90214067278288
3280, 87.21865443425077
3270, 87.89449541284404
3260, 88.24617737003058
3250, 87.83333333333333
3240, 87.76299694189602
3230, 88.15137614678899
3220, 90.52446483180428
3210, 94.09327217125383
3200, 100.2782874617737
3190, 108.48165137614679
3180, 117.50305810397553
3170, 127.55963302752293
3160, 137.18654434250766
3150, 153.11603053435115
3140, 175.0244648318043
3130, 200.44954128440367
3120, 227.49388379204893
3110, 260.40061162079513
3100, 297.34709480122325
3090, 339.28134556574923
3080, 382.3648854961832
3070, 427.23853211009174
3060, 475.8119266055046
3050, 530.4969418960245
3040, 590.0
3030, 652.6467889908257
3020, 716.6223241590214
3010, 783.5519877675841
3000, 854.4091603053436
2990, 927.1727828746177
2980, 998.5015290519877
2970, 1073.5
2960, 1151.490045941807
2950, 1229.7660550458716
2940, 1312.402140672783
2930, 1390.5779816513761
2920, 1476.0948012232416
2910, 1561.3899082568807
2900, 1654.4908256880733
2890, 1746.131498470948
2880, 1841.9250764525993
2870, 1924.9984709480123
2860, 2010.7954198473283
2850, 2096.1009174311926
2840, 2182.5550458715597
2830, 2193.288990825688
2820, 2156.4831804281343
2810, 2289.0809160305344
2800, 2543.396024464832
2790, 2647.960244648318
2780, 2756.2844036697247
2770, 2723.1483180428136
2760, 2466.151376146789
2750, 2254.353211009174
2740, 3167.961773700306
2730, 3268.8560490045943
2720, 3391.381679389313
2710, 3072.673282442748
2700, 3203.5664122137405
2690, 3296.1651376146788
2680, 3414.6079632465544
2670, 3777.9188361408883
2660, 4018.525993883792
2650, 4048.0749235474004
2640, 3591.191131498471
2630, 4018.151145038168
2620, 3769.7874617737
2610, 3843.2534351145036
2600, 3306.3348623853212
2590, 4764.900611620795
2580, 4876.743119266055
2570, 4919.824159021407
