Sipm DAC Count, measurement
4000, 92.79051987767583
3992, 91.54128440366972
3984, 91.66360856269114
3976, 92.1301684532925
3968, 92.09021406727828
3960, 91.35932721712538
3952, 91.4954128440367
3944, 92.28440366972477
3936, 91.99083969465649
3928, 91.47553516819572
3920, 91.78015267175573
3912, 91.89296636085626
3904, 91.64220183486239
3896, 91.73853211009174
3888, 92.28483920367535
3880, 91.31804281345566
3872, 91.6788990825688
3864, 92.35626911314985
3856, 92.09327217125383
3848, 91.45565749235475
3840, 91.69266055045871
3832, 91.0565749235474
3824, 92.01223241590215
3816, 92.03975535168196
3808, 91.4480122324159
3800, 91.84908536585365
3792, 91.50229007633588
3784, 91.58103975535168
3776, 91.18015267175572
3768, 91.92660550458716
3760, 91.97400611620795
3752, 92.12977099236642
3744, 91.86391437308869
3736, 91.59021406727828
3728, 90.93415007656968
3720, 91.56880733944953
3712, 91.36544342507645
3704, 91.59021406727828
3696, 92.39083969465649
3688, 91.55725190839695
3680, 92.27217125382263
3672, 91.20610687022901
3664, 91.50534351145038
3656, 92.02599388379205
3648, 91.21100917431193
3640, 91.33944954128441
3632, 91.88091603053435
3624, 90.86544342507645
3616, 90.4770642201835
3608, 91.41743119266054
3600, 92.11773700305811
3592, 91.97709923664122
3584, 91.21100917431193
3576, 91.4770642201835
3568, 92.27064220183486
3560, 92.09327217125383
3552, 91.10397553516819
3544, 91.26412213740458
3536, 91.57798165137615
3528, 91.27064220183486
3520, 91.32874617737004
3512, 91.85801526717557
3504, 90.90825688073394
3496, 91.76758409785933
3488, 91.65801526717557
3480, 91.75877862595419
3472, 91.85779816513761
3464, 92.0519877675841
3456, 91.83792048929664
3448, 91.52599388379205
3440, 91.54587155963303
3432, 91.62996941896024
3424, 91.84756097560975
3416, 92.09174311926606
3408, 92.17862595419847
3400, 92.97251908396946
3392, 92.39449541284404
3384, 93.24464831804282
3376, 94.0993883792049
3368, 94.58103975535168
3360, 94.98774885145482
3352, 95.30886850152905
3344, 96.83053435114503
3336, 98.0045871559633
3328, 99.22935779816514
3320, 100.7515243902439
3312, 103.42813455657492
3304, 105.92813455657492
3296, 108.2782874617737
3288, 109.53822629969419
3280, 113.24006116207951
3272, 117.16183206106871
3264, 120.25076452599389
3256, 121.95107033639144
3248, 128.5474006116208
3240, 132.79357798165137
3232, 138.42660550458714
3224, 144.6834862385321
3216, 154.19113149847095
3208, 160.58409785932722
3200, 174.92354740061162
3192, 193.085626911315
3184, 208.545871559633
3176, 230.53669724770643
3168, 248.83180428134557
3160, 274.09327217125383
3152, 301.3145038167939
3144, 331.7511450381679
3136, 369.9388379204893
3128, 408.8211009174312
3120, 453.1788990825688
3112, 509.12538226299694
3104, 555.2400611620795
3096, 611.0810397553516
3088, 679.8608562691131
3080, 747.9571865443426
3072, 814.7262996941896
3064, 896.7236641221374
3056, 966.0504587155963
3048, 1058.9647779479326
3040, 1131.0870229007633
3032, 1228.2201834862385
3024, 1312.4877675840978
3016, 1402.0872894333843
3008, 1497.1834862385322
3000, 1615.012213740458
2992, 1678.9097859327217
2984, 1813.9495412844037
2976, 1893.163608562691
2968, 2002.2721712538225
2960, 2140.369465648855
2952, 2250.3246554364473
2944, 2368.452599388379
2936, 2480.4862385321103
2928, 2596.455657492355
2920, 2716.8274809160307
2912, 2830.1282442748093
2904, 2944.7389312977098
2896, 3076.544342507645
2888, 3197.672782874618
2880, 3311.3669724770643
2872, 3426.7201834862385
2864, 3525.295107033639
2856, 3665.2079510703365
2848, 3772.4831804281343
2840, 3906.9480916030534
2832, 4027.261467889908
2824, 4151.576452599388
2816, 4282.0030581039755
2808, 4414.707951070336
2800, 4547.6162079510705
2792, 4659.611026033691
2784, 4773.28134556575
2776, 4932.353211009175
2768, 5032.440366972477
2760, 5149.126911314985
2752, 5324.729770992367
2744, 5419.688073394495
2736, 5555.363914373089
2728, 5727.37003058104
2720, 5855.733944954129
2712, 5982.582568807339
2704, 6118.242748091603
2696, 6279.267584097859
2688, 6402.166666666667
2680, 6546.0626911314985
2672, 6629.332317073171
2664, 6782.760305343511
2656, 6906.915902140673
2648, 7013.429007633587
2640, 7157.636085626911
2632, 7291.041221374046
2624, 7455.504587155963
2616, 7589.946727549467
2608, 7728.032110091744
2600, 7862.313455657492
2592, 8006.424196018376
2584, 8152.116030534351
2576, 8295.91743119266
2568, 8411.824159021407
2560, 8482.645801526718
2552, 8693.256880733945
