Sipm DAC Count, measurement
4000, 93.15960101
3992, 145.449345
3984, 75.05624133
3976, 52.14597234
3968, 141.112422
3960, 89.4978102
3952, 93.94932079
3944, 119.9408372
3936, 95.32738144
3928, 7.280182067
3920, 38.56883254
3912, 44.94908735
3904, 78.26412895
3896, 63.67312142
3888, 131.2592936
3880, 95.25009868
3872, 14.52166309
3864, 149.0603376
3856, 81.49400102
3848, 5.72279649
3840, 84.05576511
3832, 28.27976392
3824, 113.0738761
3816, 27.04211025
3808, 22.99697149
3800, 29.7593525
3792, 8.310206148
3784, 15.66631647
3776, 83.03073082
3768, 131.6186577
3760, 61.4326569
3752, 78.83149618
3744, 94.58447578
3736, 107.9799098
3728, 137.2687258
3720, 149.2011012
3712, 133.5610505
3704, 35.24452025
3696, 89.32298472
3688, 106.1843152
3680, 29.5497803
3672, 7.524767014
3664, 137.4902958
3656, 128.7185285
3648, 82.28566477
3640, 129.1002484
3632, 149.6605024
3624, 141.5962116
3616, 136.8396601
3608, 136.9822753
3600, 91.69277531
3592, 130.2399219
3584, 3.289390039
3576, 92.85883366
3568, 101.3734005
3560, 73.03045502
3552, 84.0697973
3544, 27.03452463
3536, 104.715943
3528, 58.45102924
3520, 30.93310015
3512, 0.393607221
3504, 131.2112942
3496, 42.04263251
3488, 50.33911183
3480, 53.27923309
3472, 140.2417654
3464, 99.49183909
3456, 69.31974246
3448, 58.08677992
3440, 97.0821523
3432, 122.2727425
3424, 131.279587
3416, 2.26140452
3408, 138.169806
3400, 2.898317453
3392, 135.7795593
3384, 57.04692816
3376, 49.56503319
3368, 74.32677263
3360, 105.3541174
3352, 133.8763247
3344, 43.81891431
3336, 47.09646808
3328, 61.08351878
3320, 27.59425744
3312, 118.2957665
3304, 46.00891658
3296, 46.46971106
3288, 17.90649396
3280, 71.87667055
3272, 84.36807966
3264, 143.9192596
3256, 67.32507625
3248, 1.747107122
3240, 144.2591486
3232, 5.301144901
3224, 64.31065693
3216, 4.123642807
3208, 53.98458045
3200, 10.5003746
3192, 43.94794407
3184, 48.7306556
3176, 14.83424134
3168, 74.07818894
3160, 14.65575192
3152, 29.95097265
3144, 72.34287756
3136, 131.8672552
3128, 39.88559771
3120, 8.005570823
3112, 93.24902503
3104, 63.50596392
3096, 129.2266835
3088, 56.72751567
3080, 24.01906643
3072, 61.0386274
3064, 64.05691499
3056, 79.53897427
3048, 16.73474369
3040, 26.6961951
3032, 15.40110671
3024, 135.9762022
3016, 91.68977392
3008, 66.9696266
3000, 97.32019
2992, 60.90671931
2984, 3.561601503
2976, 68.87137499
2968, 120.0914823
2960, 82.18603806
2952, 67.61302529
2944, 87.64735136
2936, 72.98761428
2928, 117.1718474
2920, 1.755275954
2912, 46.08389109
2904, 103.758794
2896, 64.83135837
2888, 122.0201997
2880, 86.69520187
2872, 75.59669619
2864, 9.48563561
2856, 114.474581
2848, 39.28325093
2840, 53.11205949
2832, 101.1447764
2824, 59.63126604
2816, 145.3144777
2808, 134.1673504
2800, 131.1443625
2792, 81.30764012
2784, 108.0935601
2776, 92.11698443
2768, 97.21898192
2760, 142.1397725
2752, 99.72841094
2744, 1.880007678
2736, 45.80502031
2728, 73.3081307
2720, 41.30536117
2712, 120.7012711
2704, 95.05282913
2696, 8.886774028
2688, 28.38992438
2680, 97.19741254
2672, 101.4410225
2664, 41.4885886
2656, 148.8143766
2648, 111.4219004
2640, 115.3243869
2632, 77.73948853
2624, 118.6295459
2616, 58.49372667
2608, 83.94276082
2600, 84.52523068
2592, 101.2277023
2584, 40.14115332
2576, 59.1799414
2568, 147.2562061
2560, 118.871036
2552, 77.6041291
