sipmVoltageBreakdown: Starting Calibration Procedure at 1760472408
Connecting to Lidar on COM3
Successfully set all relevant lidar settings
Sweeping Voltage 144
Sipm DAC Count, measurement
- samples: 654, sum: 57277
setting sipm dac count to: 3410
- samples: 654, sum: 56773
setting sipm dac count to: 3400
- samples: 654, sum: 56643
setting sipm dac count to: 3390
- samples: 655, sum: 57128
setting sipm dac count to: 3380
- samples: 654, sum: 56651
setting sipm dac count to: 3370
- samples: 654, sum: 56823
setting sipm dac count to: 3360
- samples: 654, sum: 57319
setting sipm dac count to: 3350
- samples: 653, sum: 56903
setting sipm dac count to: 3340
- samples: 654, sum: 56752
setting sipm dac count to: 3330
- samples: 654, sum: 56704
setting sipm dac count to: 3320
- samples: 654, sum: 56753
setting sipm dac count to: 3310
- samples: 653, sum: 56618
setting sipm dac count to: 3300
- samples: 654, sum: 57039
setting sipm dac count to: 3290
- samples: 654, sum: 56740
setting sipm dac count to: 3280
- samples: 654, sum: 56372
setting sipm dac count to: 3270
- samples: 653, sum: 56549
setting sipm dac count to: 3260
- samples: 654, sum: 56843
setting sipm dac count to: 3250
- samples: 654, sum: 56770
setting sipm dac count to: 3240
- samples: 655, sum: 56707
setting sipm dac count to: 3230
- samples: 654, sum: 56689
setting sipm dac count to: 3220
- samples: 654, sum: 56713
setting sipm dac count to: 3210
- samples: 654, sum: 57008
setting sipm dac count to: 3200
- samples: 654, sum: 57285
setting sipm dac count to: 3190
- samples: 654, sum: 57192
setting sipm dac count to: 3180
- samples: 654, sum: 59899
setting sipm dac count to: 3170
- samples: 654, sum: 63192
setting sipm dac count to: 3160
- samples: 654, sum: 68209
setting sipm dac count to: 3150
- samples: 655, sum: 73825
setting sipm dac count to: 3140
- samples: 654, sum: 78743
setting sipm dac count to: 3130
- samples: 654, sum: 86468
setting sipm dac count to: 3120
- samples: 654, sum: 92687
setting sipm dac count to: 3110
- samples: 655, sum: 103997
setting sipm dac count to: 3100
- samples: 654, sum: 117138
setting sipm dac count to: 3090
- samples: 655, sum: 132004
setting sipm dac count to: 3080
- samples: 654, sum: 146283
setting sipm dac count to: 3070
- samples: 653, sum: 162227
setting sipm dac count to: 3060
- samples: 655, sum: 179684
setting sipm dac count to: 3050
- samples: 654, sum: 197739
setting sipm dac count to: 3040
- samples: 655, sum: 216956
setting sipm dac count to: 3030
- samples: 654, sum: 236662
setting sipm dac count to: 3020
- samples: 654, sum: 258195
setting sipm dac count to: 3010
- samples: 654, sum: 279754
setting sipm dac count to: 3000
- samples: 654, sum: 301933
setting sipm dac count to: 2990
- samples: 654, sum: 326118
setting sipm dac count to: 2980
- samples: 654, sum: 350370
setting sipm dac count to: 2970
- samples: 655, sum: 377865
setting sipm dac count to: 2960
- samples: 654, sum: 402490
setting sipm dac count to: 2950
- samples: 654, sum: 430885
setting sipm dac count to: 2940
- samples: 655, sum: 461247
setting sipm dac count to: 2930
- samples: 655, sum: 491432
setting sipm dac count to: 2920
- samples: 654, sum: 521518
setting sipm dac count to: 2910
- samples: 654, sum: 551802
setting sipm dac count to: 2900
- samples: 654, sum: 582816
setting sipm dac count to: 2890
- samples: 655, sum: 613143
setting sipm dac count to: 2880
- samples: 654, sum: 642864
setting sipm dac count to: 2870
- samples: 655, sum: 676872
setting sipm dac count to: 2860
- samples: 654, sum: 708589
setting sipm dac count to: 2850
- samples: 655, sum: 743940
setting sipm dac count to: 2840
- samples: 655, sum: 777181
setting sipm dac count to: 2830
- samples: 654, sum: 809146
setting sipm dac count to: 2820
- samples: 654, sum: 843268
setting sipm dac count to: 2810
- samples: 654, sum: 876772
setting sipm dac count to: 2800
- samples: 654, sum: 912021
setting sipm dac count to: 2790
- samples: 654, sum: 948610
setting sipm dac count to: 2780
- samples: 654, sum: 986843
setting sipm dac count to: 2770
- samples: 654, sum: 1025050
setting sipm dac count to: 2760
- samples: 654, sum: 1062186
setting sipm dac count to: 2750
- samples: 654, sum: 1098883
setting sipm dac count to: 2740
- samples: 654, sum: 1136663
setting sipm dac count to: 2730
- samples: 654, sum: 1173587
setting sipm dac count to: 2720
- samples: 654, sum: 1210259
setting sipm dac count to: 2710
- samples: 654, sum: 1246493
setting sipm dac count to: 2700
- samples: 655, sum: 1288067
setting sipm dac count to: 2690
- samples: 654, sum: 1325334
setting sipm dac count to: 2680
- samples: 654, sum: 1363297
setting sipm dac count to: 2670
- samples: 654, sum: 1401212
setting sipm dac count to: 2660
- samples: 654, sum: 1440731
setting sipm dac count to: 2650
- samples: 654, sum: 1483864
setting sipm dac count to: 2640
- samples: 654, sum: 1526024
setting sipm dac count to: 2630
- samples: 655, sum: 1569698
setting sipm dac count to: 2620
- samples: 654, sum: 1606779
setting sipm dac count to: 2610
- samples: 654, sum: 1649614
setting sipm dac count to: 2600
- samples: 654, sum: 1691760
setting sipm dac count to: 2590
