sipmVoltageBreakdown: Starting Calibration Procedure at 1760470416
Connecting to Lidar on COM3
Successfully set all relevant lidar settings
Sweeping Voltage 144
Sipm DAC Count, measurement
4000, 86.96636085626912
3990, 86.46788990825688
3980, 86.97099236641222
3970, 86.99388379204893
3960, 86.49388379204893
3950, 86.86412213740458
3940, 86.75840978593273
3930, 87.4030534351145
3920, 86.65084226646248
3910, 87.18015267175572
3900, 87.64831804281346
3890, 87.02442748091603
3880, 87.18195718654434
3870, 86.93272171253822
3860, 86.8348623853211
3850, 86.89602446483181
3840, 87.41221374045801
3830, 87.90214067278288
3820, 87.14067278287462
3810, 87.53587786259541
3800, 87.85779816513761
3790, 87.5045871559633
3780, 87.82415902140673
3770, 88.34556574923548
3760, 87.82721712538226
3750, 87.51681957186544
3740, 88.43730886850153
3730, 88.24923547400611
3720, 87.80886850152905
3710, 88.6937212863706
3700, 88.06116207951071
3690, 88.70381679389313
3680, 88.28134556574923
3670, 88.01070336391437
3660, 88.04434250764525
3650, 88.29816513761467
3640, 88.4480122324159
3630, 87.58715596330275
3620, 88.10229007633588
3610, 87.49847094801223
3600, 88.60244648318043
3590, 88.16819571865443
3580, 87.9862385321101
3570, 88.40825688073394
3560, 87.7354740061162
3550, 88.65749235474006
3540, 88.09327217125383
3530, 88.03211009174312
3520, 87.94648318042813
3510, 88.62385321100918
3500, 89.19877675840979
3490, 88.42900763358779
3480, 88.75382262996942
3470, 88.8302752293578
3460, 88.92519083969465
3450, 89.79816513761467
3440, 88.6763358778626
3430, 88.86850152905198
3420, 88.97247706422019
3410, 89.32874617737004
3400, 89.2824427480916
3390, 89.34250764525994
3380, 88.76146788990826
3370, 89.24006116207951
3360, 87.96636085626912
3350, 89.40978593272172
3340, 89.08409785932722
3330, 88.5679389312977
3320, 89.34556574923548
3310, 88.96330275229357
3300, 88.69418960244649
3290, 89.12691131498471
3280, 89.61162079510703
3270, 88.48470948012232
3260, 89.56116207951071
3250, 89.15749235474006
3240, 89.04892966360856
3230, 89.42966360856269
3220, 90.03058103975535
3210, 89.74656488549618
3200, 89.63455657492355
3190, 89.06269113149847
3180, 89.4908256880734
3170, 89.79510703363914
3160, 89.42137404580153
3150, 90.57492354740062
3140, 89.20183486238533
3130, 89.12977099236642
3120, 88.96024464831804
3110, 89.16207951070336
3100, 89.98929663608563
3090, 89.14198473282443
3080, 89.03211009174312
3070, 89.30733944954129
3060, 89.52824427480915
3050, 90.56116207951071
3040, 90.61773700305811
3030, 90.31651376146789
3020, 89.47247706422019
